id,value
3141254,254
3093108,108
993858,858
3833329,329
4229143,143
4761232,232
4426197,197
3828616,616
1383981,981
271265,265
2738945,945
2795946,946
1295452,452
1527502,502
424100,100
2460122,122
3709589,589
2410863,863
4935738,738
4573756,756
4819159,159
1693520,520
4859395,395
3691772,772
2952767,767
4760722,722
4319865,865
4675642,642
3062813,813
3722698,698
1127113,113
1833598,598
390349,349
4010596,596
1161163,163
125240,240
757125,125
946798,798
23081,81
924413,413
967561,561
3220554,554
3394287,287
2080525,525
883782,782
2722383,383
409968,968
1360693,693
1024765,765
4391861,861
2844155,155
2766074,74
1115862,862
2792521,521
716820,820
3934223,223
4806539,539
1353652,652
3395528,528
714229,229
3969276,276
2231117,117
4838345,345
2737356,356
1297041,41
4613743,743
637904,904
2342174,174
2021523,523
491667,667
2216685,685
2858592,592
2229274,274
3058288,288
1868649,649
1145531,531
136344,344
243944,944
225699,699
1426077,77
2569167,167
2656324,324
3889664,664
868776,776
126170,170
3624017,17
4052398,398
1608385,385
1118755,755
4641174,174
1179943,943
4807434,434
307931,931
1234213,213
4959128,128
4825930,930
18132,132
3650503,503
4229126,126
3231911,911
1580785,785
4719487,487
4901103,103
32486,486
4263602,602
253894,894
3457688,688
4762807,807
2096330,330
778214,214
3796465,465
294125,125
2084823,823
690164,164
173004,4
2943853,853
493481,481
2008074,74
4544976,976
896375,375
893476,476
824430,430
1056105,105
4287519,519
4210018,18
2658900,900
3300391,391
3949719,719
4977733,733
1493276,276
4544537,537
2872349,349
3814237,237
2561751,751
2987959,959
2478580,580
4344707,707
3131509,509
822330,330
4625566,566
2466475,475
3373697,697
3504837,837
2489253,253
3382176,176
3978120,120
1648986,986
4640095,95
2054938,938
4653796,796
4446941,941
3226973,973
2067950,950
4491050,50
677258,258
489939,939
1004440,440
4257716,716
2308783,783
4309375,375
2347339,339
2873544,544
1693955,955
4354306,306
2872944,944
1516898,898
3906457,457
4658867,867
2366917,917
3323289,289
3169888,888
390449,449
1816318,318
140610,610
4844467,467
3883524,524
4748044,44
969254,254
2899426,426
2714282,282
1224859,859
1351798,798
1779634,634
3259910,910
3529663,663
3860823,823
41882,882
4158640,640
3968173,173
4297253,253
1981211,211
3579279,279
1437232,232
3082724,724
2199211,211
4836883,883
3367778,778
1977120,120
499062,62
4979729,729
691503,503
4006970,970
1305897,897
2138733,733
2283,283
1952630,630
2140407,407
3541194,194
3747173,173
3690765,765
3869735,735
4440787,787
4196479,479
792371,371
1399362,362
646554,554
2828786,786
1242833,833
2125333,333
555696,696
3665470,470
2722046,46
3971286,286
787463,463
137167,167
1295949,949
4859047,47
1491212,212
212402,402
4263465,465
4846944,944
4409663,663
3866628,628
1479735,735
1924714,714
506605,605
3454134,134
4106375,375
4851534,534
2202975,975
1836437,437
3478666,666
2405845,845
2131053,53
1149594,594
4543185,185
2717722,722
3313139,139
3246222,222
1652801,801
3132681,681
2393807,807
2483248,248
3925497,497
2492586,586
1645820,820
1911381,381
926710,710
3740057,57
1905326,326
202883,883
2108828,828
1400678,678
1480779,779
2590930,930
839788,788
4200123,123
605757,757
4642300,300
3602611,611
2769955,955
1546239,239
557684,684
559212,212
596456,456
3873615,615
2412198,198
3385616,616
1042712,712
789398,398
824166,166
1673766,766
102248,248
3446291,291
4332340,340
198398,398
4321265,265
3214135,135
3666468,468
4079492,492
1013512,512
605903,903
4340121,121
4579012,12
180889,889
4668874,874
3746671,671
1549220,220
3934251,251
1985105,105
