id,value
4157186,186
988735,735
2116424,424
2315705,705
3910547,547
280364,364
556541,541
1618640,640
1126790,790
1157128,128
3215715,715
4473745,745
3773911,911
3585754,754
2528140,140
2096108,108
3503084,84
715735,735
3465530,530
729962,962
4742873,873
2041474,474
4026731,731
222922,922
2112650,650
2866350,350
816896,896
2633887,887
1238361,361
1559452,452
1289219,219
1642715,715
4066483,483
1795116,116
2662893,893
1380486,486
2826543,543
3175904,904
2094915,915
1794817,817
1355231,231
2274501,501
978946,946
4610709,709
4931050,50
1094319,319
3274834,834
3764962,962
3985117,117
2981982,982
4722863,863
4550368,368
4998099,99
4986302,302
4441278,278
2127383,383
4817136,136
4814185,185
2437376,376
2231514,514
1707259,259
3877384,384
1485041,41
3082523,523
3145730,730
175730,730
2312870,870
4690897,897
2524264,264
1078667,667
1288547,547
4527320,320
19679,679
1595451,451
4013405,405
4523164,164
875179,179
2751989,989
4482458,458
632944,944
3799512,512
493983,983
354557,557
1776515,515
417078,78
3072401,401
2715764,764
3257757,757
2285483,483
2920061,61
4757533,533
113338,338
3668782,782
801318,318
4410626,626
343432,432
1792363,363
1907413,413
1201020,20
201247,247
1046895,895
326071,71
4983551,551
3015517,517
3333695,695
3849088,88
3004757,757
3007506,506
3554914,914
432182,182
2307562,562
2272481,481
3491886,886
240791,791
2721028,28
4823780,780
2632552,552
3258501,501
1675762,762
4477490,490
2632386,386
1218217,217
154986,986
735075,75
4376668,668
2218462,462
2032437,437
3542803,803
3443233,233
215132,132
452318,318
1862879,879
1020515,515
4025897,897
3858738,738
306054,54
3372878,878
2168061,61
3608693,693
2913692,692
667241,241
2474174,174
2351293,293
1738704,704
25637,637
2477693,693
1943772,772
3028072,72
631527,527
2698702,702
2161620,620
410118,118
2552669,669
1461001,1
3169013,13
939048,48
3778090,90
512643,643
4148913,913
2889764,764
4105638,638
2744579,579
1615181,181
3688562,562
589640,640
2429145,145
2306221,221
4409672,672
1429563,563
4885696,696
1338882,882
4891157,157
1392117,117
1167842,842
3940275,275
1590250,250
2369790,790
1067136,136
4020447,447
231204,204
1777698,698
4476384,384
3375508,508
2187269,269
1559733,733
3624508,508
3307594,594
4375800,800
4470579,579
1382213,213
2033384,384
4284698,698
1162278,278
3976550,550
778278,278
1793899,899
2032227,227
4207999,999
700646,646
3759315,315
3322098,98
3664109,109
1440686,686
1047049,49
956216,216
4592378,378
1659420,420
3276491,491
3954723,723
1763728,728
2083977,977
4603064,64
2346619,619
1119219,219
4385666,666
3896907,907
1614298,298
1973252,252
468421,421
3514144,144
966278,278
2108427,427
28052,52
1179877,877
4625572,572
2937866,866
1515842,842
1084823,823
1426871,871
2591080,80
1414264,264
1879635,635
2652977,977
2589987,987
299433,433
1793000,0
500919,919
2999267,267
989016,16
953081,81
4199404,404
5446,446
40071,71
1204620,620
3472281,281
690058,58
654011,11
2158911,911
904308,308
1569160,160
2137041,41
528806,806
2986609,609
382970,970
1303498,498
3872787,787
699744,744
3861378,378
3472503,503
3587433,433
2940175,175
4860764,764
2501489,489
4195002,2
1716196,196
968271,271
2796937,937
4269895,895
2095406,406
227136,136
4812125,125
4145850,850
227997,997
2472049,49
4659123,123
3945549,549
4251193,193
348592,592
26255,255
4526551,551
3530500,500
4202017,17
3042410,410
3919895,895
1757536,536
4705028,28
2577601,601
4894795,795
4747218,218
1458410,410
4598473,473
466821,821
2732088,88
4122998,998
3916560,560
4231034,34
441239,239
1158647,647
3047247,247
1954684,684
461136,136
1830571,571
762985,985
177220,220
4522844,844
2163677,677
564626,626
3242998,998
2001757,757
3704292,292
2396660,660
734733,733
993036,36
2264130,130
1118870,870
3580546,546
1553008,8
977460,460
507156,156
2965459,459
3674089,89
2910108,108
450501,501
3196350,350
1603751,751
4350972,972
2360013,13
2660255,255
1433637,637
3680971,971
2612908,908
888650,650
2656246,246
1030747,747
3318993,993
3798181,181
2554631,631
4554810,810
3640348,348
307579,579
1102839,839
1376858,858
3235963,963
4344225,225
804270,270
4116440,440
166495,495
1182846,846
4833095,95
2510905,905
3203745,745
3858979,979
2187668,668
854712,712
3137006,6
3349177,177
76737,737
2813005,5
1048003,3
625925,925
3080097,97
4209128,128
1682283,283
2002945,945
4696074,74
3872702,702
501712,712
3522110,110
2829937,937
2973727,727
4553833,833
1704490,490
1391874,874
4357444,444
3784262,262
3822919,919
809008,8
3260547,547
179244,244
28204,204
4888383,383
2979573,573
341179,179
1306215,215
4002782,782
3027964,964
1485414,414
363952,952
1715556,556
3327582,582
3082376,376
4430954,954
3924616,616
3199332,332
3289333,333
4203848,848
4372804,804
2005289,289
3653633,633
1114511,511
1546111,111
4659162,162
890584,584
2484505,505
2701433,433
4049019,19
2673904,904
3048381,381
2583113,113
4700041,41
1880707,707
2944265,265
1752906,906
2372490,490
2438769,769
354830,830
2303480,480
3394658,658
3057407,407
3213781,781
2877167,167
2370859,859
2807924,924
552167,167
188970,970
2487900,900
1836091,91
1272509,509
4928229,229
905769,769
3171469,469
558980,980
2843957,957
3041167,167
811410,410
3982742,742
1439819,819
3740154,154
3666306,306
3695936,936
4254848,848
4116103,103
1386242,242
37303,303
141568,568
4985151,151
1608609,609
2208802,802
2746178,178
19173,173
3107960,960
2066680,680
4593410,410
4102296,296
515681,681
3278520,520
2816819,819
769942,942
1646329,329
4773731,731
1226400,400
3567846,846
2152324,324
1500042,42
761685,685
4235102,102
4873080,80
3979296,296
2281337,337
3962976,976
2319453,453
4125999,999
4652404,404
473892,892
3693744,744
941596,596
441935,935
4896326,326
2190282,282
4762302,302
2613151,151
4616685,685
1205290,290
2092728,728
1832082,82
3951638,638
2155667,667
281171,171
2217777,777
2422520,520
3525813,813
340153,153
544717,717
4124050,50
968863,863
4135845,845
4626714,714
3941660,660
412208,208
664111,111
3421916,916
2800572,572
247838,838
4428880,880
171110,110
4577332,332
2329250,250
724972,972
3285405,405
693111,111
60906,906
4479157,157
4131409,409
4772470,470
247444,444
3422520,520
2615440,440
413610,610
1772538,538
3424779,779
2326606,606
591912,912
809979,979
1060826,826
1940725,725
4504742,742
2280585,585
3767016,16
1227814,814
681450,450
313676,676
1331616,616
3649372,372
4715559,559
4169506,506
2394633,633
4813691,691
4093736,736
2302179,179
4769069,69
56006,6
465851,851
3977441,441
1605471,471
1440909,909
80703,703
3967941,941
2463600,600
1587979,979
595864,864
4380869,869
1186531,531
50217,217
3574461,461
2506347,347
2201343,343
2022384,384
436800,800
2991287,287
2444565,565
845312,312
3058066,66
1722677,677
3861527,527
1414903,903
2347739,739
645239,239
4995944,944
3083151,151
3641957,957
595560,560
2345923,923
3920139,139
1356210,210
3466712,712
2281880,880
585495,495
2256087,87
1752548,548
354525,525
2795517,517
4499302,302
1019423,423
2432738,738
3673688,688
2693040,40
1503152,152
2178176,176
2133384,384
2624578,578
4425508,508
2146093,93
1485317,317
3996213,213
2908027,27
2967775,775
492385,385
84131,131
122050,50
4982571,571
892922,922
1815463,463
4746908,908
1413751,751
2104115,115
1484942,942
3877989,989
299537,537
3613926,926
3973662,662
2651325,325
2917142,142
1786737,737
1545526,526
430995,995
53012,12
4074035,35
2833562,562
4108257,257
993527,527
1474484,484
2579892,892
2811803,803
1155259,259
4421088,88
3817040,40
1401598,598
1723390,390
4524907,907
4860400,400
1684800,800
3348692,692
1653429,429
3062259,259
14674,674
4696801,801
2727660,660
