id,value
642878,878
3724470,470
617843,843
473951,951
133905,905
2197327,327
1803941,941
469679,679
2377057,57
109983,983
1601389,389
4512780,780
4848252,252
4413199,199
1557733,733
4782320,320
379182,182
3726986,986
4961172,172
2972113,113
777671,671
553159,159
86743,743
3940067,67
1920187,187
4462414,414
246613,613
4400976,976
1274009,9
1749496,496
4345335,335
3539110,110
2476458,458
680531,531
882699,699
1173688,688
4426033,33
366042,42
4338991,991
2007008,8
3854195,195
3833960,960
226212,212
2281078,78
2131772,772
1421836,836
604043,43
1886945,945
605511,511
914264,264
527753,753
2380277,277
2449655,655
2189790,790
1921694,694
3145917,917
4312453,453
1178078,78
517073,73
1728718,718
1736917,917
618224,224
2483207,207
1840541,541
3994481,481
2756352,352
4211794,794
947321,321
1773257,257
3814762,762
1958412,412
3123668,668
2665487,487
2192949,949
3277375,375
945365,365
4114812,812
3779729,729
3323210,210
3535823,823
962207,207
1647533,533
1328020,20
1467922,922
2616145,145
3639593,593
3221226,226
2577325,325
2489262,262
1312399,399
1954602,602
2126856,856
751666,666
3013010,10
3596231,231
2604674,674
3670284,284
1474740,740
2148207,207
4717283,283
834993,993
1206419,419
2528834,834
263318,318
3053369,369
199956,956
3748859,859
3046012,12
4574431,431
3476373,373
2767876,876
2135609,609
2081630,630
450114,114
2066296,296
1552800,800
3766564,564
2516062,62
1657770,770
1812383,383
1479503,503
2790105,105
2250382,382
1062620,620
252155,155
4070011,11
2284831,831
2579992,992
4592739,739
1155742,742
4606268,268
811425,425
1478363,363
1383698,698
2715876,876
2811220,220
4530857,857
3393931,931
3537486,486
1012607,607
3960860,860
2287373,373
920223,223
3060688,688
3006982,982
3473825,825
1571969,969
4663873,873
1682420,420
1243447,447
2462645,645
2204910,910
2541187,187
2620264,264
4290303,303
3349765,765
484542,542
544362,362
3897717,717
4528229,229
4275201,201
733807,807
1188482,482
3606680,680
1057107,107
1034904,904
3748828,828
3823315,315
2020196,196
4160825,825
2789657,657
2134480,480
372891,891
1334053,53
809255,255
1889779,779
148338,338
2791434,434
297711,711
2969018,18
3388001,1
438280,280
3778420,420
2720084,84
1651834,834
4321386,386
2175937,937
2259729,729
523080,80
1157728,728
3857239,239
2246851,851
3442443,443
4269362,362
4972139,139
2365980,980
2535626,626
3479143,143
3341312,312
845426,426
4741114,114
3419896,896
4399970,970
825544,544
1718339,339
4154874,874
336157,157
2896178,178
1096751,751
3342152,152
3888099,99
4326205,205
3273127,127
3037487,487
1834109,109
1576165,165
2091789,789
4008148,148
218304,304
3695124,124
2435083,83
1677796,796
2711284,284
3566620,620
1359191,191
3313901,901
1794805,805
4457116,116
4731263,263
1512261,261
4682937,937
826571,571
3573681,681
1014473,473
59074,74
1642767,767
1558219,219
1651635,635
4592152,152
1022847,847
4556723,723
4300084,84
4327142,142
3741761,761
2189136,136
4559951,951
4973804,804
1658137,137
2585278,278
1054781,781
1230156,156
4611762,762
3576653,653
400358,358
1270574,574
1007975,975
896683,683
2246805,805
106545,545
4916753,753
3524373,373
3485580,580
1852474,474
3896485,485
3959525,525
2177898,898
1568209,209
699297,297
1096374,374
3423815,815
2564288,288
1427260,260
4890445,445
529500,500
1657194,194
1135483,483
4002511,511
3381901,901
2396974,974
1313416,416
4377222,222
741696,696
2372439,439
3030325,325
4114527,527
153101,101
889638,638
825162,162
2427523,523
2682463,463
2691446,446
4949028,28
900108,108
2843833,833
3711036,36
4616055,55
936282,282
3377766,766
4416977,977
2658871,871
1369281,281
2462449,449
2241058,58
4318982,982
4380840,840
903040,40
1312517,517
4426270,270
3854178,178
2825433,433
3435545,545
701871,871
3008052,52
2486337,337
939972,972
3615343,343
983293,293
748982,982
4867588,588
4575636,636
643737,737
2247837,837
487983,983
3570784,784
4636665,665
3961015,15
1183531,531
2262386,386
2210192,192
176397,397
941973,973
196539,539
1127045,45
3020345,345
2799045,45
187141,141
1431280,280
3993420,420
702734,734
3024499,499
3402418,418
433043,43
4377726,726
1396846,846
3193246,246
350894,894
1012819,819
4999509,509
2701019,19
3630506,506
4264885,885
3002468,468
624260,260
2588033,33
797342,342
368505,505
3429801,801
521918,918
85636,636
3506647,647
127371,371
3430577,577
4921540,540
4777862,862
2002107,107
1897439,439
4825524,524
3458892,892
3914220,220
3802226,226
4688894,894
4494006,6
3072911,911
613115,115
625564,564
2911688,688
4755542,542
3192104,104
4321039,39
2660355,355
3290920,920
1562423,423
3146924,924
2542793,793
3066364,364
4703500,500
4782197,197
3727943,943
4980596,596
2614265,265
1771669,669
779323,323
1553613,613
486258,258
3931288,288
1766511,511
442264,264
2642565,565
3732762,762
578756,756
812294,294
4367374,374
1541756,756
3841791,791
558137,137
4599491,491
2400234,234
4632732,732
2950294,294
198540,540
3269915,915
622815,815
2934018,18
1277006,6
1759923,923
4228836,836
3734252,252
1411219,219
977655,655
2693974,974
1755543,543
447284,284
4117614,614
3278499,499
4693929,929
2348546,546
1622854,854
1966301,301
2456875,875
275211,211
560025,25
3287187,187
4976605,605
4793045,45
2880366,366
4681392,392
782814,814
4165740,740
217176,176
4842998,998
2604657,657
4065817,817
3768249,249
1359327,327
4009654,654
3564434,434
1402717,717
2208058,58
4693376,376
4176587,587
3552273,273
981847,847
3095312,312
3364463,463
939105,105
2855764,764
2055439,439
2088830,830
2979337,337
3186852,852
4646893,893
4638767,767
2811322,322
4412551,551
3292495,495
1377600,600
104364,364
1916271,271
2586003,3
3309332,332
3187246,246
3189199,199
3955066,66
2747251,251
4963804,804
1988735,735
2690939,939
1859565,565
1008025,25
1133665,665
2035957,957
1401351,351
4716308,308
2378198,198
3082609,609
2257078,78
423505,505
122839,839
711516,516
70519,519
1094660,660
738748,748
1310744,744
510298,298
3122773,773
3800832,832
827595,595
466859,859
692216,216
87791,791
4891110,110
414438,438
3086540,540
4329127,127
3552040,40
3074456,456
1787222,222
1271385,385
3629891,891
1538783,783
4941278,278
3528153,153
988545,545
3620640,640
3166149,149
4776585,585
1612301,301
1046760,760
