id,value
1592942,942
4428607,607
3030198,198
4473074,74
1671531,531
3717894,894
1995854,854
4547426,426
2736944,944
631355,355
4675217,217
4918743,743
707537,537
2298156,156
320835,835
4530214,214
4714050,50
3549077,77
3299697,697
1179801,801
3935173,173
390495,495
2195855,855
4424980,980
582374,374
3920110,110
1387544,544
2237219,219
3296451,451
3487418,418
1136794,794
2041530,530
4628139,139
3965188,188
561152,152
212780,780
2434682,682
4818890,890
2198145,145
4468685,685
2370901,901
1970351,351
2338815,815
4822697,697
4844988,988
4675778,778
2724166,166
2988561,561
4176549,549
2378279,279
939801,801
4117311,311
1746323,323
517544,544
4192441,441
745277,277
3317699,699
2627019,19
240361,361
957048,48
854943,943
2337056,56
1234390,390
1730545,545
178296,296
3460935,935
4516578,578
943228,228
2694271,271
1522759,759
3001555,555
3895807,807
1622862,862
2228864,864
2205741,741
3974139,139
4218048,48
4014362,362
1700340,340
3521503,503
1178122,122
1278617,617
4835523,523
4732085,85
495358,358
2537037,37
3974618,618
1009587,587
1619935,935
4334475,475
3193039,39
2200683,683
4130333,333
3512862,862
98801,801
4074583,583
4342965,965
2569451,451
2698949,949
1162535,535
930653,653
616783,783
4281244,244
1666348,348
4633532,532
1505473,473
419614,614
4200829,829
3095067,67
4282421,421
1412047,47
2839451,451
4643382,382
4953939,939
2495224,224
972322,322
2887503,503
1091721,721
4894751,751
4957360,360
2750669,669
4448841,841
620763,763
73627,627
990095,95
3601787,787
2134601,601
3233481,481
2365277,277
334736,736
2787317,317
3473584,584
1087615,615
4943281,281
2753398,398
4512899,899
3476517,517
2590875,875
589286,286
4634126,126
3077148,148
2613297,297
1667744,744
4501353,353
4049119,119
4136762,762
1354869,869
3928126,126
2037187,187
4362827,827
2513730,730
490587,587
180084,84
1005653,653
765343,343
1281621,621
4564994,994
4702757,757
1151002,2
1668173,173
4008329,329
2301155,155
1832026,26
766457,457
3468449,449
3200607,607
2181548,548
4026775,775
2214863,863
750410,410
512395,395
3892732,732
3891366,366
4899602,602
3961745,745
2192696,696
3055881,881
279521,521
2764987,987
2606483,483
1726025,25
4036018,18
2949005,5
665828,828
2460753,753
2790630,630
1023906,906
3161515,515
2635174,174
1810027,27
1805205,205
970222,222
875596,596
4785319,319
3281323,323
1472603,603
4566318,318
764031,31
3015384,384
2695883,883
2526766,766
2460285,285
1050641,641
3954917,917
2449310,310
1703473,473
2541696,696
1514682,682
3750828,828
2608928,928
1170836,836
326786,786
2262970,970
3468983,983
1866480,480
2943581,581
1594063,63
3609651,651
123770,770
3762939,939
1015593,593
3052824,824
2980727,727
747689,689
493902,902
4938404,404
201249,249
857875,875
1329185,185
1853786,786
1167139,139
1130914,914
2407606,606
3033383,383
138462,462
1297975,975
1105563,563
1276713,713
2324951,951
3459827,827
2006789,789
1314233,233
3083478,478
2715169,169
2850746,746
3992852,852
3239748,748
1548790,790
1334999,999
3841730,730
4661668,668
1201994,994
684247,247
4192973,973
2585197,197
3744623,623
4437599,599
4116285,285
1548016,16
499627,627
3882847,847
4276559,559
2059933,933
3660197,197
4920812,812
2680001,1
4090256,256
899814,814
4130706,706
4351766,766
2113456,456
1532101,101
2590902,902
1395075,75
3267,267
1147898,898
2909255,255
3884464,464
2136805,805
2447338,338
3987566,566
4253023,23
3220529,529
2858434,434
796421,421
3385987,987
257655,655
4209478,478
3616391,391
720246,246
672019,19
4795960,960
4745499,499
2610031,31
4574252,252
3890990,990
3429882,882
3784851,851
204244,244
3824632,632
4557511,511
423239,239
1355631,631
4162931,931
468354,354
233821,821
245547,547
1703630,630
821636,636
168195,195
3309573,573
3552538,538
74825,825
1640717,717
2553608,608
2620811,811
4426103,103
835948,948
4290965,965
3979339,339
2712745,745
1324402,402
2058152,152
2387418,418
4096235,235
2207135,135
2668323,323
2235850,850
583410,410
3043762,762
3807459,459
1996111,111
685872,872
168870,870
3930121,121
4558307,307
2079256,256
4844546,546
801996,996
2832107,107
1246848,848
4779698,698
1917773,773
4313448,448
1913969,969
4969796,796
460340,340
1802591,591
3879740,740
3051013,13
2814750,750
4587338,338
4065965,965
1850300,300
1125352,352
1539728,728
3230728,728
976731,731
4834419,419
725602,602
511743,743
1637723,723
1707020,20
4704408,408
4919605,605
3048182,182
156086,86
1266065,65
4494226,226
197101,101
2629372,372
91178,178
2993029,29
1817868,868
4408810,810
1617574,574
1269298,298
3333249,249
1512450,450
2115664,664
1183477,477
1508212,212
4812293,293
3159680,680
1075408,408
289729,729
3568020,20
652084,84
2886560,560
2019166,166
1710493,493
390792,792
3134085,85
4246880,880
681453,453
2464690,690
3053329,329
4005644,644
1216288,288
755290,290
848207,207
2053805,805
560586,586
2815900,900
1459550,550
3342234,234
1293615,615
4421110,110
4916383,383
97659,659
710218,218
378246,246
3343382,382
1520269,269
3119318,318
2373574,574
526436,436
3270361,361
3700263,263
4175761,761
3285973,973
1049878,878
1500499,499
1238647,647
1310703,703
1088066,66
2293611,611
145376,376
1024936,936
800461,461
88463,463
3869986,986
4979359,359
1114467,467
3009051,51
4531923,923
3681710,710
783926,926
4007055,55
3896666,666
3151167,167
3297578,578
1967543,543
3384126,126
4058449,449
1410259,259
1146107,107
143501,501
1259207,207
2099647,647
33231,231
869235,235
3388803,803
4516597,597
1699350,350
2431295,295
1716178,178
4000516,516
3552581,581
4295023,23
2270010,10
3538840,840
709223,223
1038575,575
1908613,613
1858836,836
2067579,579
4415844,844
3993687,687
4589537,537
1268013,13
2178956,956
440327,327
4269400,400
2605179,179
893273,273
585783,783
3077046,46
2409334,334
3356143,143
1779207,207
2634371,371
4213647,647
603081,81
1432156,156
1530480,480
2679874,874
4838440,440
3191648,648
3625697,697
1723301,301
4518425,425
1770790,790
1622467,467
4560503,503
782279,279
1539760,760
1024224,224
568607,607
3296710,710
4367377,377
3834218,218
1409925,925
2752352,352
3678325,325
456483,483
2197359,359
1861203,203
1624443,443
4449354,354
4515303,303
725284,284
599889,889
992825,825
1284209,209
3295949,949
2508967,967
3313644,644
3964099,99
4327800,800
739476,476
2394244,244
2813502,502
4299954,954
1561566,566
1688797,797
3273988,988
4818037,37
1045522,522
3021358,358
4760666,666
2105355,355
3726936,936
988592,592
3212738,738
3010754,754
2206656,656
1776219,219
2359755,755
1613087,87
4054373,373
3616145,145
4115803,803
612986,986
2491541,541
2509856,856
2232194,194
3299561,561
1252955,955
3739502,502
4029527,527
2877251,251
2998924,924
1579433,433
3972147,147
411130,130
336117,117
627673,673
1659823,823
4087330,330
2742677,677
4110246,246
1876040,40
4492339,339
3502027,27
2313366,366
3285741,741
4604880,880
2056268,268
4429462,462
3317300,300
199560,560
4349175,175
2089449,449
3172770,770
532456,456
4327238,238
1336853,853
484380,380
2750914,914
2485420,420
1464500,500
2773456,456
1109734,734
4569476,476
398449,449
4256426,426
548458,458
2488409,409
4206611,611
2249983,983
1270260,260
4997102,102
3444738,738
2788331,331
4268206,206
2390139,139
936652,652
4787858,858
1485081,81
937056,56
3735757,757
135800,800
103086,86
1309601,601
1006126,126
3576281,281
503934,934
728244,244
3420493,493
4273310,310
1859292,292
4205215,215
2317255,255
1498745,745
3152311,311
4176193,193
919148,148
1518474,474
4038155,155
2732682,682
3493535,535
2655176,176
4422525,525
3899085,85
2536515,515
1612595,595
3079232,232
4505351,351
3098847,847
1199759,759
3285589,589
1200122,122
665236,236
4679353,353
1091589,589
3089132,132
703492,492
3213980,980
1275707,707
3035054,54
2375020,20
330530,530
3838884,884
4639814,814
4184313,313
3612355,355
4436835,835
379738,738
2015031,31
3944638,638
91103,103
4046939,939
2710210,210
2078550,550
4686434,434
4121256,256
3106622,622
3164338,338
4193924,924
673776,776
4057186,186
1819634,634
1845595,595
858838,838
4709951,951
2860881,881
684740,740
3738760,760
757078,78
